gene	p_condition	p_time	p_time_condition	padj_condition	padj_time	padj_time_condition	classification	trajectory_cluster
SLC13A1	0.504247932408599	0.00220264796650849	0.210819840341659	0.910034694512213	0.0369427214637156	0.517579036597836	Shared dynamics	2
SLC14A1	0.3278323878707	2.08751804334217e-05	0.793025264227071	0.888402866490071	0.00119205338841564	0.903514193484389	Shared dynamics	3
SLC14A2	0.8236255093331	2.92380888501365e-05	0.111329923086491	0.969506076310894	0.00157228789360598	0.429266704008011	Shared dynamics	2
SLC15A1	0.601255310379819	9.34103410962783e-05	0.11020481409957	0.929768626290306	0.00379963433098093	0.427395722761355	Shared dynamics	3
SLC16A12	0.598210978235635	4.94698039291697e-05	0.256779059247886	0.929035500495728	0.00236587226084201	0.539500422133843	Shared dynamics	3
SLC16A7	0.825709999793322	0.00186359226519583	0.540162115698869	0.969570337317087	0.032629640021383	0.784876647028387	Shared dynamics	3
SLC20A2	0.41580100307355	0.00250415102735524	0.718653619500302	0.888402866490071	0.0400439576840753	0.877015532949771	Shared dynamics	1
SLC24A2	0.229248916696849	0	0.240298320322818	0.888402866490071	0	0.537862000379435	Shared dynamics	3
SLC24A4	0.229034614718901	0.00234636949058631	0.195855558798381	0.888402866490071	0.0383814385478476	0.505511519640487	Shared dynamics	2
SLC25A1	0.693479675538943	0.00038134085201974	0.0691499826384014	0.945978594554689	0.0104470792187124	0.398598235272033	Shared dynamics	6
SLC25A37	0.943403579492691	0.000500459261638886	0.25792842695383	0.991978657307706	0.0129009956168983	0.539500422133843	Shared dynamics	6
SLC25A6	0.801015101211257	7.23574484856604e-06	0.112867142850426	0.965967491566596	0.000547052992155191	0.430488640502499	Shared dynamics	4
SLC26A4	0.567774633160685	0	0.346252552060692	0.921628201093896	0	0.584214147456081	Shared dynamics	2
SLC28A2	0.786758703773412	2.12110167868707e-06	0.439550741713281	0.961772567074009	0.000204428340167516	0.687573305285668	Shared dynamics	2
SLC35A4	0.491551752067012	2.32919341247029e-05	0.0765681454429914	0.905777246229598	0.00129779745451079	0.398598235272033	Shared dynamics	1
SLC35C1	0.464346334356008	0.000255880893536675	0.00337454490701472	0.900042611011673	0.00795759825306788	0.124916544689424	Shared dynamics	1
SLC35E3	0.608012288131303	0.00207362498898611	0.460555127325324	0.931081119342581	0.035380606271409	0.709689413341925	Shared dynamics	3
SLC39A3	0.699298213092177	0.00192020126858145	0.693042410155799	0.947563524606222	0.0333750010906325	0.866771916657981	Shared dynamics	1
SLC7A5P2	0.921382798568849	0.000102138279716169	0.838939470638926	0.989552533299313	0.00403871231994023	0.924145411558743	Shared dynamics	3
SLC7A6	0.490197145241156	0.00180418936953908	0.438057442620206	0.905758751652264	0.0319028394633538	0.686090113630182	Shared dynamics	1
SLC9A3R2	9.61654854721979e-05	2.4405032637842e-05	0.0312067438450281	0.137170448477543	0.00135277222362504	0.326618671264204	Shared dynamics	1
SLCO1A2	0.837803184827561	0	0.552235831873986	0.972027566457247	0	0.795985947031031	Shared dynamics	2
SLFNL1-AS1	0.181735644278943	9.16721834815504e-05	0.206138471754029	0.888402866490071	0.00374316419421995	0.513878041032551	Shared dynamics	3
SLITRK4	0.685425572689331	2.08926911878793e-05	0.0339523555019847	0.944324890744425	0.00119205338841564	0.334475431811927	Shared dynamics	3
SLMAP	0.189208383560767	0.000781437654920669	0.874117206333029	0.888402866490071	0.0176740381233432	0.939640863479778	Shared dynamics	6
SLTM	0.185781405495717	0.000546329620290775	0.0739702687155127	0.888402866490071	0.0138171023117511	0.398598235272033	Shared dynamics	6
SMAD5	0.854840911458834	0.000147987312072884	0.950222784341771	0.97684248603653	0.00530374627991862	0.975714675518382	Shared dynamics	6
SMARCA2	0.00190199684697882	0.000818188054891644	0.870755504747506	0.422191007600849	0.0183693091526355	0.938037280278631	Shared dynamics	1
SMARCA4	0.904006006894198	0.000600780526467892	0.717717520354682	0.98470281605839	0.0147750576371345	0.876565112766742	Shared dynamics	4
SMG5	0.506458928039123	9.72146132288687e-06	0.74056461516997	0.910034694512213	0.000691767852047632	0.886688332746317	Shared dynamics	6
SMPD4	0.163875759513239	9.55734120303142e-05	0.0260059041310881	0.888402866490071	0.00387289531022841	0.305600317657154	Shared dynamics	1
SMU1	0.83356499770651	0.0033012960145522	0.0143955618897007	0.971927800854518	0.0484733945198145	0.244450350946061	Shared dynamics	3
SMUG1	0.0997973694491645	0.00326934854054017	0.846252778942063	0.888402866490071	0.0481424510484498	0.927606984177585	Shared dynamics	1
SMYD4	0.713780314532586	0.000740918278759106	0.672842931718452	0.948623014430067	0.0171565881951622	0.854960538141371	Shared dynamics	3
SNF8	0.388539756755699	4.60509337308346e-05	0.53849240303424	0.888402866490071	0.00226507075426422	0.783192677472955	Shared dynamics	6
SNHG4	0.00860235827826784	6.93330251338442e-05	0.174873855904722	0.67043491524923	0.00303985533967978	0.487735173796545	Shared dynamics	2
SNHG6	0.135407494410116	0.000462418557926059	0.319916123422802	0.888402866490071	0.0121661783790651	0.562655177930481	Shared dynamics	1
SNHG9	0.529540107917297	2.0043287164484e-05	0.547855578411911	0.916258501467013	0.00116218474843171	0.792664184183206	Shared dynamics	1
SNORD109A	0.512758742930703	0.00162317780455523	0.2701744421986	0.912727625935552	0.0297180022817809	0.54391928875955	Shared dynamics	5
SNORD109B	0.512758742930703	0.00162317780455523	0.2701744421986	0.912727625935552	0.0297180022817809	0.54391928875955	Shared dynamics	5
SNPH	0.701680160119749	0.000489868028143048	0.519427604033361	0.947563524606222	0.0126866813951499	0.767201086128189	Shared dynamics	1
SNRK	0.312302972461491	0.00294319128146114	0.895706305895423	0.888402866490071	0.0449162058902587	0.950527334636369	Shared dynamics	1
SNRNP35	0.943998496975406	0.00202738844694439	0.783564406368212	0.991978657307706	0.0347858887015414	0.900028701781296	Shared dynamics	1
SNRNP70	0.377651075280013	0.000586999387979792	0.257946435691575	0.888402866490071	0.0145028162877779	0.539500422133843	Shared dynamics	1
SNTA1	0.456455189230624	0.000319941640062382	0.661542382480802	0.89876636595615	0.00935173679067586	0.848531911489673	Shared dynamics	1
SNTB2	0.0278033928346581	1.04684515903064e-05	0.343890642161444	0.888402866490071	0.000736786152059855	0.582027268230627	Shared dynamics	1
SNTN	0.990671235452071	0.000213255933334433	0.244282661468438	0.999195264454747	0.00690291066508855	0.539500422133843	Shared dynamics	2
SNUPN	0.628534209339921	0.00325416293335956	0.472730568908674	0.934027228637292	0.0479848863695115	0.722589913272042	Shared dynamics	4
SNX21	0.581885644502876	0.00120196336000139	0.663362686065791	0.925305798510619	0.024147613193042	0.84964429997388	Shared dynamics	6
SNX22	0.730971845118903	6.14849530399253e-05	0.217935112374515	0.952309514518947	0.00279900437285583	0.521299211750111	Shared dynamics	3
SNX8	0.604969637756958	0.000298818748773799	0.00902161215034425	0.930484455566921	0.00890463224061867	0.200234868847267	Shared dynamics	6
SNX9	0.340967848274298	0.00195593372180869	0.241656221881288	0.888402866490071	0.0337765600579651	0.539102658281597	Shared dynamics	4
SOCS3	0.289371454283156	0.00145389170594457	0.351053077398062	0.888402866490071	0.0278379991740326	0.589755939385124	Shared dynamics	4
SOD2	0.0522461060372615	6.77395736286002e-05	0.57503944669082	0.888402866490071	0.00298221382172331	0.812919986877885	Shared dynamics	6
SOX11	0.498035216489867	1.10097801797604e-06	0.766717144275906	0.908851694775235	0.000120872226793718	0.895793288974112	Shared dynamics	3
SOX17	0.0724336334406484	3.18287726880362e-06	0.839683733920428	0.888402866490071	0.000287345325077309	0.924491043723666	Shared dynamics	4
SOX2-OT	0.678926499412543	0	0.254555695207246	0.943451995677028	0	0.539500422133843	Shared dynamics	3
SPARC	0.254860651050005	3.10391630403695e-06	0.132951187724885	0.888402866490071	0.000281404208649045	0.449316634427679	Shared dynamics	1
SPC25	0.980371037451646	0	0.00794962403662558	0.997526800917962	0	0.187007795232595	Shared dynamics	2
SPCS2	0.00575548684187892	0.000792145812515854	0.316607423277943	0.596438910622343	0.0178407913732518	0.562655177930481	Shared dynamics	1
SPECC1L	0.576988575293517	1.7988596993479e-05	0.803552462701685	0.923372670325188	0.00107210033780634	0.908391247135799	Shared dynamics	4
SPN	0.266371342932863	0.00019194705182296	0.457422618577612	0.888402866490071	0.00642707217653218	0.706337640522993	Shared dynamics	2
SPRY1	0.206008801486352	6.71027816687708e-05	0.294478504800988	0.888402866490071	0.00296528277589579	0.557062313998592	Shared dynamics	1
SPSB1	0.0422075331290023	3.37078042236261e-05	0.703238458526974	0.888402866490071	0.00175905409553342	0.87102930208768	Shared dynamics	1
SPTAN1	0.037117221918623	0.000188110333933178	0.0127681106588495	0.888402866490071	0.00634229784921502	0.233892547651322	Shared dynamics	4
SPTBN1	0.0435466295876974	5.56358915086985e-05	0.128620675840941	0.888402866490071	0.00258714461028091	0.44560350398708	Shared dynamics	4
SQSTM1	0.148617919872892	0.000162415526048287	0.146258344753518	0.888402866490071	0.00570329507292708	0.461728582617766	Shared dynamics	6
SRA1	0.170151984446558	1.41954353974905e-05	0.0401802936607482	0.888402866490071	0.000912088695990108	0.34595475378888	Shared dynamics	4
SRC	0.254173696149274	0.000760977885459091	0.391421579874443	0.888402866490071	0.0173951739714559	0.632542003247249	Shared dynamics	6
SRCAP	0.272106868461364	0.0025859956320442	0.284714337620004	0.888402866490071	0.0409548205353203	0.550690584079036	Shared dynamics	4
SRF	0.313344927979434	0.000272262980581806	0.166544463399168	0.888402866490071	0.00832191247504045	0.480499641166207	Shared dynamics	6
SRP68	0.886954381406526	0.000620830812648243	0.48550973947305	0.98175250618593	0.015198279253343	0.734287579399547	Shared dynamics	1
SRPK2	0.3137282254951	7.44795229656869e-06	0.219197997709943	0.888402866490071	0.000561114039920365	0.522390502398817	Shared dynamics	1
SRRD	0.817607065327967	0.000868929833591159	0.640494740405466	0.968439403758434	0.0192459848962484	0.836989279039599	Shared dynamics	1
SRRM2-AS1	0.0809177092700441	3.37963316515699e-06	0.937115487314536	0.888402866490071	0.00030004411287012	0.969567975032396	Shared dynamics	3
SRSF6	0.182059991765924	0.00235258682629691	0.0303731524240046	0.888402866490071	0.0384157685355435	0.323476341097065	Shared dynamics	2
SSFA2	0.463831183593895	1.05942482242494e-06	0.173256902309838	0.899903051546398	0.000117448606332494	0.486726872139747	Shared dynamics	6
SSH1	0.379744053589811	0.000205483279948071	0.915970639172095	0.888402866490071	0.00671224466834951	0.958650088307317	Shared dynamics	6
SSH2	0.318262143507154	0.00147202102321592	0.718456061906765	0.888402866490071	0.0280855367983768	0.877015532949771	Shared dynamics	1
SSNA1	0.604119295535177	0.00241308649341865	0.977144719999863	0.930484455566921	0.0389957693453062	0.986783802761932	Shared dynamics	1
SSRP1	0.0348345527018191	0.000454403507163581	0.555284618505653	0.888402866490071	0.0120284717763103	0.797245275053891	Shared dynamics	6
SSSCA1	0.892583093957389	0.000255300554445725	0.253306033832765	0.98287977754946	0.00795110722404766	0.539500422133843	Shared dynamics	1
SSTR2	0.119863457083226	0.00165591072984517	0.0147129680761324	0.888402866490071	0.0300253101489552	0.245491564260919	Shared dynamics	3
SSTR5-AS1	0.35925899200935	0.00108799846987856	0.571322538167916	0.888402866490071	0.0224482307247075	0.810258854698656	Shared dynamics	3
ST3GAL2	0.750191682764439	0.000572305816028851	0.258848737446065	0.955394411821494	0.0142384363252945	0.539500422133843	Shared dynamics	1
ST8SIA1	0.178618845526278	0	0.640845924543096	0.888402866490071	0	0.837243658882829	Shared dynamics	2
STAC2	0.230457655755103	0.000898735130239747	0.112862332365513	0.888402866490071	0.0197223967657535	0.430488640502499	Shared dynamics	2
STARD13	0.744791186213559	7.41271024741197e-05	0.91735582546455	0.954610944918573	0.00321708617552995	0.95964846055746	Shared dynamics	1
STAT5B	0.48905149765528	0.000118149552781999	0.235197985703351	0.905403291843244	0.00449596666459795	0.53321225534359	Shared dynamics	1
STK25	0.587115095620482	0.00168749058834228	0.306156495145676	0.926103087775912	0.0303930719229428	0.562655177930481	Shared dynamics	1
STK35	0.391669326793002	3.47069421794965e-05	0.221766243778024	0.888402866490071	0.00179803809896491	0.523952136911949	Shared dynamics	4
STOML2	0.127738863071401	0.00256561448676645	0.63459874820342	0.888402866490071	0.0406922813631246	0.833202921978423	Shared dynamics	1
STON2	0.4486138329749	0	0.0517823362073866	0.897631307364123	0	0.379948115546049	Shared dynamics	3
STX16	0.118253165888182	0.000198735453102394	0.718713327479028	0.888402866490071	0.00656195023854758	0.877015532949771	Shared dynamics	6
STX3	0.221479876568112	0.00109671539388628	0.402637768564375	0.888402866490071	0.0226062837838063	0.646225916750684	Shared dynamics	1
SUFU	0.964369323655581	3.11577721151535e-05	0.524069518404217	0.994076272668432	0.00164605356092796	0.771076290453626	Shared dynamics	1
SURF6	0.11511688352417	0.000122491408556302	0.00930236146870889	0.888402866490071	0.00463157934760483	0.203081159758	Shared dynamics	1
SV2B	0.097561486947952	0.00265932919850792	0.673885522207934	0.888402866490071	0.0418497047924044	0.855664211484764	Shared dynamics	3
SVIL	0.767073898947679	4.95378001896252e-05	0.907915171234803	0.958362943317634	0.00236587226084201	0.954922301506585	Shared dynamics	6
SWAP70	0.229404046881404	6.49013890279271e-05	0.165158534696729	0.888402866490071	0.00290508393230445	0.479670423289155	Shared dynamics	6
SWSAP1	0.659514339611439	0.00139415831926926	0.16891055272786	0.940157239108593	0.0270143629260281	0.483095475905096	Shared dynamics	2
SYNC	0.782394412612629	0.000345977416622012	0.981439682562988	0.960733698572752	0.00980467921330406	0.989184028905538	Shared dynamics	5
SYNM	0.684597685192144	0.00207924737567988	0.14886970433214	0.944324890744425	0.035433189628333	0.464655899911082	Shared dynamics	1
SYNPO	0.209137101230499	3.31935099345815e-06	0.62018217834281	0.888402866490071	0.000297101595813765	0.829668993902052	Shared dynamics	1
SYT15	0.986108412045036	4.40775196585697e-05	0.884175406868071	0.99814436484604	0.00219129982102157	0.943955740998416	Shared dynamics	3
SZRD1	0.183769090251157	5.25068789958283e-06	0.917832210675064	0.888402866490071	0.000425544387498008	0.95964846055746	Shared dynamics	6
TAF1L	0.754905051647464	0.00231964479973878	0.429369353746537	0.956408964035323	0.0380606749503152	0.676693185972371	Shared dynamics	2
TAF5L	0.755215193555688	0.000294377663234313	0.621506045214769	0.956408964035323	0.00879247453758915	0.829668993902052	Shared dynamics	1
TAGLN	0.46685554768755	0.00237681808801982	0.739076814735799	0.900252523649733	0.0385916889840522	0.886345357776311	Shared dynamics	1
TAOK1	0.354049660922381	0.000103099898093539	0.381116681413741	0.888402866490071	0.00405500996251722	0.620765264580421	Shared dynamics	1
TARBP2	0.412199912506646	0.00276736253552079	0.85274841174858	0.888402866490071	0.0429684243904229	0.929512711690489	Shared dynamics	1
TARS2	0.855284495222764	0.000527342290941646	0.0928388442783562	0.97684248603653	0.01341618984184	0.407128491940912	Shared dynamics	2
TBC1D1	0.34968313242736	0.000664006306929754	0.226801196688103	0.888402866490071	0.0159406751642302	0.527632750281466	Shared dynamics	6
TBC1D10A	0.776898856194235	0.000310907862484833	0.250525160719977	0.959387575902809	0.00913761624412841	0.539500422133843	Shared dynamics	1
TBC1D10B	0.839523480420155	0.000115322189230216	0.536425369825118	0.972083115539418	0.00442986276619335	0.781215545796891	Shared dynamics	4
TBC1D16	0.0702668393525632	0.00137527546885907	0.654150125601976	0.888402866490071	0.0268044211141389	0.844182371434343	Shared dynamics	6
TBC1D2B	0.0573109574985088	4.71148282708e-05	0.858477246324857	0.888402866490071	0.0023120845543166	0.932721677822067	Shared dynamics	1
TBC1D4	0.745522290010487	5.0929490092444e-06	0.80019867603941	0.95498916678271	0.000415911209930508	0.906685563636813	Shared dynamics	1
TBC1D9B	0.509674183198768	0.00303765895246677	0.0592198486392387	0.91128839112187	0.0459319794678297	0.397449147266358	Shared dynamics	6
TBCC	0.9102572532202	0.000336451264694504	0.16193558885823	0.986469340520661	0.00972763077614342	0.475984642524266	Shared dynamics	1
TBL1XR1	0.193157277419698	0.000401751640460024	0.497708706788938	0.888402866490071	0.0109362316784767	0.74672011012244	Shared dynamics	4
TCF4	0.513623171604567	8.80945494735608e-06	0.767619214470223	0.912810738396904	0.000643300675950958	0.895918651145805	Shared dynamics	1
TCF7L1	0.293004098897882	0.00212092215967497	0.68646820656524	0.888402866490071	0.0359013057977892	0.863371370072294	Shared dynamics	1
TEAD1	0.551562883013276	0.000645326901867527	0.729105240707771	0.91846299211051	0.0156192470501783	0.882094153748575	Shared dynamics	4
TECRL	0.701733118738538	4.87406632410647e-05	0.718928687461414	0.947563524606222	0.00235844143059957	0.877128254372152	Shared dynamics	3
TEKT4P2	0.97984270448501	0.00174548199556751	0.192281245652235	0.997385324243111	0.0311739004817717	0.503063038881782	Shared dynamics	5
TENM2	0.662229275666739	8.63140129180318e-05	0.298450927702946	0.940528216539365	0.00359294673228445	0.560209903978868	Shared dynamics	2
TET3	0.505179217458143	0.0013512933720326	0.372683739159812	0.910034694512213	0.0264764404652102	0.612720246124431	Shared dynamics	1
TEX35	0.970261590326029	4.18776139210486e-06	0.0592106764002946	0.995240279333415	0.000361295736876918	0.397449147266358	Shared dynamics	2
TFIP11	0.380944327457325	0.000336893550435702	0.281767275333884	0.888402866490071	0.00972763077614342	0.549141166047203	Shared dynamics	1
THAP7	0.643405258409981	0.00292974267554691	0.787704476087531	0.936992847055537	0.0447748387757155	0.901415292302317	Shared dynamics	1
THBS1	0.401463866878924	0	0.222353286707188	0.888402866490071	0	0.524626398652769	Shared dynamics	6
THRA	0.255853620574774	0.00157425208534839	0.627642901656098	0.888402866490071	0.0293515841845006	0.829668993902052	Shared dynamics	1
TIGD1	0.672309469385782	0.000303316678672394	0.0235546702810674	0.941925512248202	0.00901356063454797	0.2940348455856	Shared dynamics	2
TIMM22	0.252211882007375	0.000126468215301934	0.651544166244341	0.888402866490071	0.00474721742912311	0.842662288767768	Shared dynamics	4
TIMM50	0.920615087983669	0.000186532835381004	0.894646506145304	0.989438582255932	0.00632497075406015	0.949826658337961	Shared dynamics	1
TIMP2	0.543044662725951	0.000280727590337038	0.133559090148517	0.917266252435896	0.00853188568586826	0.450007787412922	Shared dynamics	5
TJP1	0.232097634002821	9.09496154179457e-05	0.145244751334145	0.888402866490071	0.00372076093973684	0.461008262801567	Shared dynamics	6
TLE1	0.148733072336941	0.000580826665980361	0.499148687874107	0.888402866490071	0.0144336438389266	0.748024825864588	Shared dynamics	4
TLR7	0.18562396255605	0.000683727107981369	0.195703580347335	0.888402866490071	0.01627255306159	0.505493108217805	Shared dynamics	2
TMBIM1	0.686219365321243	0.00285088651803084	0.44465475531566	0.944767866491293	0.0439780590769919	0.69301470307215	Shared dynamics	1
TMC6	0.263410557796165	0.00011109208565957	0.354512716654016	0.888402866490071	0.00429048062233241	0.5932854192827	Shared dynamics	1
TMED10P1	0.00941530966242121	0	0.063703516826934	0.704370508871204	0	0.398598235272033	Shared dynamics	3
TMEM120B	0.473413294347284	2.03170687210763e-05	0.649095011619117	0.902249758963869	0.00116855914611868	0.841521141182577	Shared dynamics	3
TMEM127	0.260290790991038	0.00024977948742505	0.403601691010576	0.888402866490071	0.00782005503939236	0.647382324729642	Shared dynamics	6
TMEM130	0.151298384001374	0.00310411241408343	0.626519860535661	0.888402866490071	0.0466401609632928	0.829668993902052	Shared dynamics	3
TMEM140	0.835597299589281	0.00117439786888984	0.412211974196638	0.971927800854518	0.0237949022753476	0.657008894510673	Shared dynamics	1
TMEM160	0.625085160275989	0.00290955351367594	0.639125834961015	0.933241493705258	0.0445299048487915	0.836477634256538	Shared dynamics	1
TMEM184B	0.915186325359618	0.00124914691740685	0.209492688412168	0.987781824329107	0.0247699234891909	0.517049897481456	Shared dynamics	4
TMEM187	0.857921408080836	1.05632388809895e-05	0.442706220720457	0.97684248603653	0.000738598232345268	0.69094334368188	Shared dynamics	5
TMEM204	0.640509794155474	6.63962737024182e-06	0.444292001728348	0.936097736867284	0.000514715460919181	0.692725791842884	Shared dynamics	1
TMEM212	0.908437233361179	0	0.138709389887824	0.98574515899157	0	0.455409325118211	Shared dynamics	3
TMEM213	0.422090452077464	1.14426219610664e-07	0.0121247420998616	0.890627500437432	1.7241291512604e-05	0.228047884627494	Shared dynamics	2
TMEM219	0.524235779455168	0.000877298492100442	0.373352521706921	0.915123467545087	0.0193711852806822	0.613540758795204	Shared dynamics	6
TMEM236	0.452392664849631	0.0018553846718542	0.383217182795163	0.897949345272661	0.03253918888442	0.623048240356027	Shared dynamics	2
TMEM248	0.321844206284936	0.000133064087282198	0.583725718983227	0.888402866490071	0.0049256733762801	0.818815674514201	Shared dynamics	6
TMF1	0.360044589384838	0.00181507877118714	0.297791869483208	0.888402866490071	0.0320160143349712	0.559644693848285	Shared dynamics	3
TMPRSS11B	0.175270168735717	0.00338141604717651	0.196549829577013	0.888402866490071	0.0490167870903717	0.505831740772667	Shared dynamics	3
TNFAIP8L2-SCNM1	0.393204875061907	0.00158242137262876	0.145231009410997	0.888402866490071	0.0294412936424043	0.461008262801567	Shared dynamics	2
TNFRSF9	0.314279148244651	0.000938323216105041	0.850249225861262	0.888402866490071	0.0204652023769454	0.928254538041002	Shared dynamics	3
TNFSF13B	0.116175721640663	0	0.755736761148756	0.888402866490071	0	0.892813414032289	Shared dynamics	3
TNNI1	0.572733036799619	0.00254988665439676	0.340064319276058	0.923280461218743	0.0405028766573668	0.578149874869332	Shared dynamics	3
TNS1	0.303047304802557	2.38271356800546e-06	0.00439788599945301	0.888402866490071	0.000228612284758048	0.141216117255132	Shared dynamics	1
TNS3	0.574230663815337	0.000100187397134688	0.305793812773322	0.923372670325188	0.00398440436634532	0.562655177930481	Shared dynamics	1
TOMM20	0.299616613424306	0.00191028004838978	0.951223675587031	0.888402866490071	0.0332836741981659	0.976217717492236	Shared dynamics	6
TOMM40	0.256177980828608	0.00328980187805833	0.334151170879829	0.888402866490071	0.0483770453490969	0.571685467147355	Shared dynamics	4
TOPBP1	0.765101914520552	0.00211823419860763	0.591389940669677	0.95819447562163	0.0359013057977892	0.824381426558694	Shared dynamics	4
TP53AIP1	0.28251123233021	0.000693374410458358	0.365438819707075	0.888402866490071	0.0164064716329198	0.605133425156922	Shared dynamics	2
TP53I11	0.637540525184206	0.000346615194929289	0.426324854846233	0.935719089997367	0.00980976019934799	0.673233935662411	Shared dynamics	1
TP53INP1	0.096452455728107	0.00166141983619233	0.880313846619592	0.888402866490071	0.0300742291160501	0.942419446726348	Shared dynamics	4
TP53INP2	0.979740742147547	6.27440844211957e-05	0.119507376843339	0.997385324243111	0.00283207861848215	0.435560546482129	Shared dynamics	1
TPM1	0.908753350588673	0.00243971466553206	0.0348887036919242	0.985888180164042	0.0392777539380917	0.336025692399129	Shared dynamics	1
TPRG1L	0.264813806751672	0.00161514871127411	0.882472434267505	0.888402866490071	0.0296378403314072	0.943220112078507	Shared dynamics	6
TPRN	0.0403429326620229	0.000376015753559278	0.888302058672014	0.888402866490071	0.0103276419295947	0.94590707447103	Shared dynamics	6
TPTE2P1	0.659253852040051	0.000474713037706853	0.251576728278632	0.940157239108593	0.0123865367741169	0.539500422133843	Shared dynamics	3
TRAF4	0.7240861017439	1.08196042779563e-05	0.0226950542844974	0.950373730348676	0.000747721084545582	0.2900737045825	Shared dynamics	5
TRAPPC2L	0.0388085869893511	0.00314049527858501	0.833018855536288	0.888402866490071	0.0470546477455216	0.921146903356991	Shared dynamics	1
TRIM3	0.857941109022726	0.00271601099615471	0.424187218986285	0.97684248603653	0.0425104398491047	0.670798945855916	Shared dynamics	1
TRIM32	0.701097869870208	7.49287302781454e-06	0.790892451601788	0.947563524606222	0.000562517583519719	0.902599471648808	Shared dynamics	1
TRIM4	0.344791262303219	0.000357124216734728	0.370941760295333	0.888402866490071	0.00997239171395244	0.610841984397671	Shared dynamics	3
TRIM59	0.875365795249281	0	0.0355852569580618	0.980150930724702	0	0.336062757388113	Shared dynamics	3
TRIM8	0.626343050252825	0.000709334394341954	0.215932584735226	0.933428703991742	0.0166186182765931	0.520163654919488	Shared dynamics	6
TRPV1	0.734694545690862	0.00302473589778329	0.275514330266925	0.952915964605679	0.0457689174462315	0.546151850489835	Shared dynamics	2
TRRAP	0.825394695721783	0.00296369773673261	0.709306348689326	0.969570337317087	0.0451004813478882	0.872940735583918	Shared dynamics	1
TSC22D1-AS1	0.182992597075579	3.8114137324019e-07	0.287078294731438	0.888402866490071	5.36506633016257e-05	0.551722554035197	Shared dynamics	2
TSC22D3	0.557509800261877	3.63593871383072e-06	0.320606588833295	0.919424246657065	0.000317528753963764	0.562655177930481	Shared dynamics	6
TSEN54	0.941543528473864	0.000173196059128966	0.457586209640216	0.991978657307706	0.00600213917378399	0.706488276913124	Shared dynamics	1
TSFM	0.951377105675659	0.00140070767452072	0.787132848942113	0.992523504463231	0.0270483225668279	0.901144760873532	Shared dynamics	1
TSG1	0.642694646686252	0.00211568829489361	0.0428915130149697	0.936986977655135	0.0358979117823503	0.355562499987715	Shared dynamics	2
TSIX	0.450124329568258	0	0.124871785708549	0.897631307364123	0	0.441175153074657	Shared dynamics	3
TSPAN13	0.293477636021048	1.51962732177768e-05	0.066424410660453	0.888402866490071	0.00095629253461045	0.398598235272033	Shared dynamics	1
TSPAN14	0.528624484308847	1.70706382675023e-05	0.28784401555425	0.916258501467013	0.00104258806665745	0.552333428305549	Shared dynamics	4
TSPAN15	0.228263489748494	1.90317175108312e-06	0.171549176298368	0.888402866490071	0.000189396571098486	0.485821876754608	Shared dynamics	1
TSPAN17	0.293763514178389	0.00208866656652629	0.210353056583996	0.888402866490071	0.0355239347038128	0.51714512221891	Shared dynamics	4
TSPAN18	0.302623459738761	0.00112357627827264	0.0523760686490908	0.888402866490071	0.022982827963596	0.380264121077688	Shared dynamics	1
TSPAN9	0.827224074882139	0.000945134407562165	0.960295202866947	0.96999517913882	0.0205092249332658	0.979729003537064	Shared dynamics	1
TSPO	0.651652317544217	0.00173576701939537	0.699616896687518	0.939239504934388	0.0310446998877198	0.86928008835808	Shared dynamics	1
TSTA3	0.178711750964889	0.000759403493486244	0.430091101634642	0.888402866490071	0.0173777509589644	0.677383853835841	Shared dynamics	1
TTL	0.56300391276744	0.000205275204077315	0.479369527933797	0.920805978808143	0.00671224466834951	0.728347565663366	Shared dynamics	1
TTLL12	0.306079476557328	0.00116998262938495	0.744660639202198	0.888402866490071	0.0237279131168913	0.888370698731387	Shared dynamics	6
TTTY15	0.0689351941016502	0.00333397677026331	0.814247123573355	0.888402866490071	0.0487391456288626	0.912366140663812	Shared dynamics	3
TUBA1A	0.933883365564578	0	0.00429781505763471	0.991431224524914	0	0.139804230275218	Shared dynamics	4
TUBB3	0.000106072049558423	0.000846329044017158	0.211173345205846	0.141844848272001	0.0188233432700531	0.517912069466333	Shared dynamics	1
TUBB4B	0.377419694138802	0.00162754908595519	0.181965700329524	0.888402866490071	0.0297632822590575	0.495587846773231	Shared dynamics	1
TUBB6	0.932479673740901	0.000244407796600454	0.262285814581157	0.991251445099954	0.00771290444847097	0.539785561176716	Shared dynamics	1
TUBD1	0.669336738361876	0.00278758971843912	0.190059280877205	0.941919463042689	0.0432197605911039	0.500678204093657	Shared dynamics	2
TUG1	0.122962746464795	0.00335431143599751	0.754651186919128	0.888402866490071	0.048822345227621	0.892417885111461	Shared dynamics	6
TUT1	0.824174262261156	0.000133731979109541	0.754337223517038	0.969506076310894	0.00494184702077332	0.892366338785068	Shared dynamics	1
TWF2	0.805577286229913	0.00103872675889027	0.926299740281404	0.966648407156532	0.0218039958599643	0.963938180403585	Shared dynamics	6
TXNDC5	0.575322754249067	5.07432060897761e-05	0.402957686667575	0.923372670325188	0.00240542531727879	0.646690868882346	Shared dynamics	1
TXNDC9	0.00985198764897636	1.79340168933728e-05	0.614094461424884	0.704779293003118	0.00107183303198493	0.829668993902052	Shared dynamics	1
