Pump01_HUVEC-Gag-EIF4E_NHLF_Day01	Pump02_HUVEC-Gag-EIF4E_NHLF_Day01	Pump03_HUVEC-Gag-EIF4E_NHLF_Day01	Pump04_HUVEC-Gag-EIF4E_ESC_Day01	Pump05_HUVEC-Gag-EIF4E_ESC_Day01	Pump06_HUVEC-Gag-EIF4E_ESC_Day01	Pump01_HUVEC-Gag-EIF4E_NHLF_Day02	Pump02_HUVEC-Gag-EIF4E_NHLF_Day02	Pump03_HUVEC-Gag-EIF4E_NHLF_Day02	Pump04_HUVEC-Gag-EIF4E_ESC_Day02	Pump05_HUVEC-Gag-EIF4E_ESC_Day02	Pump06_HUVEC-Gag-EIF4E_ESC_Day02	Pump01_HUVEC-Gag-EIF4E_NHLF_Day03	Pump02_HUVEC-Gag-EIF4E_NHLF_Day03	Pump03_HUVEC-Gag-EIF4E_NHLF_Day03	Pump04_HUVEC-Gag-EIF4E_ESC_Day03	Pump05_HUVEC-Gag-EIF4E_ESC_Day03	Pump06_HUVEC-Gag-EIF4E_ESC_Day03	Pump01_HUVEC-Gag-EIF4E_NHLF_Day04	Pump02_HUVEC-Gag-EIF4E_NHLF_Day04	Pump03_HUVEC-Gag-EIF4E_NHLF_Day04	Pump04_HUVEC-Gag-EIF4E_ESC_Day04	Pump05_HUVEC-Gag-EIF4E_ESC_Day04	Pump06_HUVEC-Gag-EIF4E_ESC_Day04	Pump01_HUVEC-Gag-EIF4E_NHLF_Day05	Pump02_HUVEC-Gag-EIF4E_NHLF_Day05	Pump03_HUVEC-Gag-EIF4E_NHLF_Day05	Pump04_HUVEC-Gag-EIF4E_ESC_Day05	Pump05_HUVEC-Gag-EIF4E_ESC_Day05	Pump06_HUVEC-Gag-EIF4E_ESC_Day05	Pump01_HUVEC-Gag-EIF4E_NHLF_Day06	Pump02_HUVEC-Gag-EIF4E_NHLF_Day06	Pump03_HUVEC-Gag-EIF4E_NHLF_Day06	Pump04_HUVEC-Gag-EIF4E_ESC_Day06	Pump05_HUVEC-Gag-EIF4E_ESC_Day06	Pump06_HUVEC-Gag-EIF4E_ESC_Day06	Pump01_HUVEC-Gag-EIF4E_NHLF_Day07	Pump02_HUVEC-Gag-EIF4E_NHLF_Day07	Pump03_HUVEC-Gag-EIF4E_NHLF_Day07	Pump04_HUVEC-Gag-EIF4E_ESC_Day07	Pump05_HUVEC-Gag-EIF4E_ESC_Day07	Pump06_HUVEC-Gag-EIF4E_ESC_Day07	Pump07_Control_NHLF_Day01	Pump07_Control_NHLF_Day02	Pump07_Control_NHLF_Day03	Pump07_Control_NHLF_Day04	Pump07_Control_NHLF_Day05	Pump07_Control_NHLF_Day06	Pump07_Control_NHLF_Day07	Pump08_Control_NHLF_Day01	Pump08_Control_NHLF_Day02	Pump08_Control_NHLF_Day03	Pump08_Control_NHLF_Day04	Pump08_Control_NHLF_Day05	Pump08_Control_NHLF_Day06	Pump08_Control_NHLF_Day07	Pump09_Control_NHLF_Day01	Pump09_Control_NHLF_Day02	Pump09_Control_NHLF_Day03	Pump09_Control_NHLF_Day04	Pump09_Control_NHLF_Day05	Pump09_Control_NHLF_Day06	Pump09_Control_NHLF_Day07
AASDHPPT	0.67933	0.32848	0	0	77.6319	0.353816	0	2.34663	0	0	0	0	0.11464	63.1959	0	38.6951	6.07887	0	0	0	68.5346	0.150699	0	0	0.126551	0	0	28.9129	0	44.5102	6.96842	25.1455	26.6264	5.89995	2.47882	0	13.7636	0	2.87604	1.94611	32.4776	12.4433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AASS	5.54375	0.52674	1.35662	2.32135	6.69767	1.16077	0	0.708591	0.622384	0.246957	1.65336	1.14928	3.043	3.37441	1.00544	1.26889	1.54536	1.29163	0.646961	3.56846	5.03509	1.16067	0.336615	6.03501	2.54217	0.222403	1.67684	10.4675	0.435016	0.601766	3.72665	0.464105	0.840838	0.599921	0.544718	0.643598	0.601217	0.650477	0.850467	2.20506	1.77784	0.454707	0	0	0	0	0	0	3.00292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AATF	0	0	43.213	0	0	0	0	13.6159	16.2665	0	6.93876	62.7002	133.856	118.865	76.265	82.8914	46.5171	0.199326	38.9998	110.18	80.1063	40.5835	0	11.0679	26.6315	10.3042	5.63322	0.174283	130.735	0.991455	64.5111	3.34653	98.1039	34.6316	48.4484	0.866133	11.1096	15.1583	18.5394	45.7724	65.8095	27.7518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AATK	0	0.359333	0	0	0	0	0	0	0	0	0	0	0	0	8.32016	0.0614324	0	0.0797717	0	0	0.308853	0	0	0	0.207469	0	1.83786	0	0.0365023	0.0881528	0	0	0	0.19963	0	0	0	0.254065	0	0	0.0300864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AATK-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABAT	1.6894	0.489528	0	6.25912	0.208377	0	0	0	0	0.907494	0	0	0	0	0	0.278923	0	0	0	0	3.88019	0.149495	0.070006	3.31587	0	0.135964	0	0.0739671	0	0	0	0	0	3.89814	0.264599	0	0	0.296642	0	0	0.136613	0.0895508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA1	0	0	0	0.246011	1.74721	0.0919929	8.11336	5.11898	0	0.523097	3.35394	1.35077	0.0298431	0	3.03511	0.0292162	0.0526834	0.0379628	0.719118	6.82176	0.0979979	2.91674	0.806955	5.56836	1.95769	0.391687	0.0397623	1.23011	0	3.48164	0.0464969	5.89923	7.69652	0.190074	0.0169904	0.027473	0.17357	2.17569	0	0.112575	0	2.20569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA10	0	0.573765	0	0	0	0	0.383355	3.58751	0	0	0	0.653767	0	7.15421	0	0	0	0.12736	0	0	0.0410936	0	1.53834	0	0	5.05944	0.500189	0.529665	0.203986	0.17592	0	1.10889	0	0.0265638	0.370405	0	0	0.376614	0	0	0	0.104956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA11P	0	0	0	0	20.2614	0	0	0	0	0	0	0	0	0	0	7.6896	0.31652	0	0	0	0	11.0114	0	0	0	9.38706	0	0	0	14.7931	9.98655	0	0	0	0	0	0	0	0	0	9.0269	0	0	0	0	0	0	0	9.90977	0	0	0	0	0	0	4.64148	0	0	0	0	0	0	0
ABCA12	0	0.893197	0.0968141	0	5.4173	0	0	0.738244	0.0638563	0.330141	1.19419	0	0	0	0.0861432	1.48782	0	0.148684	0.0828237	0	0	0.1278	0.861987	0	0	0	0	0	0	0.364026	0.424909	0	0	0	0.0887147	0.111262	0	0.579432	0	0	0.149521	0.10211	0	0	0	35.5611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA13	2.20361	1.28889	0.372015	5.3586	0.677313	1.32277	0.208788	0.139931	0.578472	0.799632	0.219096	0.176664	0.185367	0.353914	0.660133	0.321501	2.12287	0.233383	0.132609	0.289202	0.313472	0.373294	0.160242	0.427391	0.497764	0.166412	0.12798	0.472133	0.128444	0.338522	0.197849	0.613586	0.459524	0.183925	0.233945	0.403067	0.239803	0.221079	0.412892	0.102725	0.159747	0.15718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA17P	0	0	1.52637	0	0	0	0	0	0.142117	0	0	0.066875	0	0	0	0	0	0	0.217493	0	0	0	0	3.72601	0	0	0	0.0427457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA2	0	0.110775	0	15.93242	0.990099	8.69842	0	0	0	6.77556	5.92388	1.312361	0.0386531	1.279942	0	3.482207	5.254839	0	0	13.81501	0.4442625	0.3550354	0	0.0268096	1.51182	2.398723	0	1.16259	11.29666	0	0.642527	2.47381	1.386003	0	0.0880201	0	4.92013	0.1118401	9.11601	0.765488	0	8.5099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA3	0	0	47.5042	3.93961	0	0.147345	0	48.8089	30.0581	61.0019	1.95325	16.7272	20.5964	89.6254	0	7.72298	26.3276	24.5619	1.48989	0	14.4378	32.4255	10.0457	43.1195	17.1803	0.713028	6.17627	10.939	22.8972	0.0335908	0.0248202	1.99968	85.4713	35.5063	0.0272034	16.3248	12.1953	33.5491	39.6927	21.7222	0.573205	8.61755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56271
ABCA4	0	0	0	0	0	1.59451	0	0	0	0.068681	0	0.37523	0	0	0	0.0844144	0.0760968	0.0548286	0	0	0	3.61966	0.0529786	0	0	0	0	0	0.0250911	0	0.649134	0.495019	0	0	0	0	0	0	0.135079	0	0	0.0451842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA5	0.74325	0.0979421	0.0957013	6.66692	6.90517	0	0	0.174108	0.134382	0.122739	0.471254	0.147461	0.0369033	1.141	0	0.166428	1.387458	0.0433579	0.0481564	0	0.442624	5.784168	0.292458	0.49961	0.0187304	0.0229795	0.0679014	0.198883	0	0.0239101	0.4800287	0	0.199141	0.162269	0	0	0.06588	1.76056	0.12069762	0.2542262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA6	0	1.55169	0	0.165336	10.7885	0	0	0.153994	0.111337	0.862987	0.307418	0	1.50407	0.52441	0	0.0589467	3.18766	0.0765479	0.426241	0.606513	0	0	1.55338	0	0.564062	0.0359175	0	0.134024	0.770607	0	0	0.543123	0	0.0638558	0.102737	0.0277031	0.077726	0	0.235738	0.113476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA7	0	0	0.806926	0.637333	0	0	0	10.2116	0	10.1273	2.05391	0	0	0	0	0	8.84582	0.0590125	0.0328682	1.03932	0.0380819	0	0	0	0.0255765	5.03838	0	0	0	0	0	0.0380581	0	0	0	0	0	0.0268459	0.0363469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA8	0	0	0	0	0	0	0	0	1.64506	3.45372	3.40696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148074	0	0	0	0	0	0	0	0.189776	0	0	0.289472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA9	4.96938	10.0751	2.32228	17.3369	9.07789	1.32352	2.72341	5.92726	0.765325	3.63486	5.7529	5.75576	2.88464	4.32843	0.68407	4.04191	8.42721	4.59173	1.37484	4.91923	2.30216	4.25436	4.80459	4.54791	1.65653	3.69772	5.52204	3.42764	2.35797	4.17954	3.43634	3.94165	3.55484	1.76386	2.43412	1.7967	2.67375	3.90963	3.0099	1.62386	1.89437	2.27009	3.58216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.82126	31.349	0	0
ABCB1	16.501	0	0	10.6273	3.22768	0	0	0.694564	0	0.216263	0	0	0	0	0	6.71489	0	0.604259	0	0.15197	0	0	0	0	0	0.972218	0	0	0	0	0	3.2854	0	0	0	0	0	0	0	0.0319901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB10	0	0.239719	0.207941	0	0	0.258073	0	105.762	32.6861	0	40.3319	10.4963	52.2848	5.98106	48.8598	0.328064	0.147797	30.9787	0.177757	0.749437	9.34178	14.2305	8.12771	45.0717	4.3845	13.242	37.3429	1.35092	8.23161	18.5294	18.9469	26.9931	14.5758	17.3568	1.42833	6.51196	25.8761	11.8691	5.90128	0.0788946	0.321236	4.91234	0	0	535.666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB11	0	4.60609	0	0	0	0	0	0	0	0	1.59709	0	0	0	0	0	0	0	0	0	0	0	0.0823492	0	0	0.119967	0	0	0	0.141255	0	0	0	0	0	0	0	0.116321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB4	0	0	0.209706	0	0	8.58875	0	0	0.299163	0	0.143725	0.0735107	0	0	0	0	0	0	0	0	0	0	0	0	0.511991	0.907105	0.0562085	0.234891	0	0	0.306775	0.346342	0	0	0	0	0	0	0.126635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB5	15.483997	17.87165	5.44063	7.02847	2.588578	2.369869	0.743723	2.44999	0.445186	2.3464	2.252582	0.871478	1.404393	0.69423	2.491537	1.061826	2.616194	4.756604	5.338742	2.441125	1.597837	5.6698	2.241177	3.321408	0.904599	3.845436	0.912043	1.338537	1.855762	11.60457	0.82961	5.95803	0.747604	2.079992	3.74369	2.339131	0.902555	0.347561	1.005238	0.316065	0.759921	0.527805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.7018	0	3.71189	0
ABCB6	45.5787	0	114.442	0.29772	0	0	0	3.04875	0	6.04412	2.21479	0	0	33.0646	0	0.212526	0	8.96095	0	0	6.13727	0	0	0	0	6.21478	0	17.1874	0	0	2.47598	0.0889725	12.1068	51.2063	0.246544	0	0	38.0898	5.43452	0	0.0520064	46.2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79754
ABCB7	0	0	0.6863781	1.138279	0	0	0	0	0	0	0	0	0.4140766	17.10041	0.3055539	4.878622	46.5582	1.55243	0	0.3089324	2.380452	0.090772	0.1698485	30.8134806	0.07621019	0.0825511	0.0919686	0	0	0	0	0	3.759133	0.95193	10.83684	35.944449	12.4687	20.536	0	0	0.06629332	8.54094	0	0	8.83484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB8	0	0	0	0	0	0.210773	0	0	0	0	0	0	0	0	0	0	0	10.1737	0	0	0	0	8.57105	0.379124	0.0376934	11.0992	0	3.95794	0.079576	0	0	9.03091	25.1118	19.8008	0	0	0	4.4313	0.0535576	9.69947	0.295166	26.1896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80141	0	0	0	0	0	0
ABCB9	0	0	1.0125	0	1.98763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119652	0	0	0	0	0.0755632	0.711374	0.0684101	8.59089	1.3581	0	0	0.0553581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC1	0	16.4499	3.11677	0.132553	0	0	0	0.123476	0	22.908	0	0	1.06119	35.817	21.3339	0.0472459	0.511056	13.8691	3.17863	4.86344	2.93052	7.97682	0.0592985	40.5468	7.47394	17.5038	0	1.79998	0	1.86485	0.0501065	21.0555	2.00898	2.84157	11.3679	0	6.04578	0.362932	18.2562	3.27527	3.26325	6.92843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC10	0	0	0	0	2.09095	0	0	0	0.7049540355578	0	38.8191	0	11.490500215168	0	0.14041200628466	0	0	0	0.044974700929586	0	26.1034	0.08334970100025	0	0.04402500087188	21.533	2.8427000405566	0	0.636379	0.036960900540096	0.40167300484036	0	0.052102900523217	28.762100725408	0.43796300510505	0.68656000773257	0.02923320036419	15.99230146243	4.4836800794814	10.845700654999	0.05986950277981	0.03046460112049	6.556380274919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC11	0	20.7979	0	0	0.481105	0	0	0	0	0	0	0	0	0.250578	0	0	0	0	0.254517	0.563359	0.118001	0.0471824	0	0	0	0.0429115	0	0	0	0.0505225	0	0	0.0831724	0	0	0.0330935	0	0.0832113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC12	0	0	0	0	0	0	0	0	0	0	0.105099	0	1.4809	0	0	0	0	0.392549	0	0	0	0	0	0	0	2.8366	0	0	0	0	0	0	0	0	0	0.0284134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC13	1.46432	0.697072	16.4722	6.00012	0.432728	0	7.19323	0	0	0.185331	0.822389	0.103728	1.16479	0.611195	0	0.35391	1.17274	0.148042	0.223466	0	1.58541	3.39762	2.15888	0	0.129435	0.509868	0.232346	0.789532	0.703007	2.50573	0.241591	0.773835	0	0.124745	0.664696	0.915126	2.10212	0.146474	0.605926	0.27447	0.169136	0.0614119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC2	0	0	4.55407	0	1.15616	2.33833	0	0	0	0	0	0	0	0	0	0.0619116	0	0	0	0	0	0.0414781	21.131	5.52102	0.453021	11.2794	0	0.63338	0	0	0	0	0	0.0335307	0	0	0	0	0.594195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC3	0	1.23828	0	0	0.225906	0	0	0	17.7067	0	0.105142	140.434	0	0	0	0	0	0	0	0	0	0	0	0	0	10.577	4.97618	10.8162	0	0	66.3965	0	47.6934	0	1.3639457	9.03909	0	0	0.988044	1.04787	8.72026	22.4634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC4	0	0.916607	9.046552	1.152371	5.5701	0.334133	0.208175	1.09139	7.841875	0.169999	0.2742744	62.1801	0.05436	6.63313	11.0603	5.06861	1.69605	0.159656	0	1.27878	8.68924	26.4731	0	0.377003	0.6284147	1.03836	0	0	1.02871	0.299979	1.3007351	15.8406353	9.81844	0.113153	0	0.0982576	4.33662	18.3942	15.649457	0.0512654	6.75569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.53083	0	0	0	0	0
ABCC5	0	0.490357	0	0	41.9864	1.05737	0.655836	0	5.40075	0.54599	2.62624	0	5.4771	0	0	0.168197	16.0473	0.0691619	0.0385154	0.0608944	0	0.112651	0.42141	0	0.0299772	0.102446	0	2.57207	0.0996745	0.120454	51.86841	1.760499	0	4.80639	0	4.34086	3.782773	13.6297653	0	0	2.4672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.7456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6	3.06195	0	0	0	0.228145	0	0	8.93571	0	1.78847	0	0	0.0623406	0	5.65323	0.061084	0	0	0	0	0	0.613855	0	4.3233	0.0343822	1.3399	7.39287	0	0.0362956	0.745053	0	0.10561	0	1.15791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P1	15.546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158812	0	0	0	0	0	0	0	0	0	2.07777	0	0.704964	0	0.333987	0	0	0	0	5.16252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC8	0	0.367631	0	0	0	0	0	0	0	0	0	0.0558691	0	1.67741	0	0	0	0	0	0	0	0	0	0	0.0353776	0	0	0.0714441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	32.4071	18.1144	21.9042	28.7379	32.1064	18.7928	5.65872	12.2561	9.90287	11.6927	17.2479	14.5825	31.3585	19.6565	11.9545	27.6268	28.251	19.5215	6.91417	15.9727	12.1676	15.4833	27.5777	25.4264	9.97507	15.3688	8.27371	13.3377	11.338	15.8523	9.5852	17.3416	7.82395	8.05869	9.62978	8.05438	3.38563	8.89252	7.60231	3.99533	3.76718	5.83493	27.765	0	0	9.30032	79.4803	5.06524	0	0	0	0	3.32087	7.66723	0	2.02542	0	0	17.8797	0	13.5792	2.982	0
ABCD1	0	33.6443	2.85271	0.485255	0	0	0	0	0	3.09596	17.7469	12.2313	0.0882791	12.7779	0.195314	7.79035	0	7.75166	32.5123	8.40239	0	8.92999	9.88024	35.9923	4.67584	35.7559	32.349	0	0.154201	26.1966	8.43802	18.2667	31.3277	18.7373	0	8.37683	0	15.9003	5.60488	0.208138	2.58494	0.694276	0	0	0	0	0	4.35546	0	0	0	0	0	0	0	2.29453	0	0	0	0	0	0	0
ABCD2	0	0	0	0	0.218256	0	0	0	0	0	0	0.0519413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039733	0.0332143	0	0	2.04451	0	0	0.0633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD3	0	41.0427	0	3.65846	0	0	0	0	0	0.779228	0.457486	0.386851	0.537056	0	0	2.173604	6.58184	37.818	0.6306582	0	9.4721875	1.35233	0	5.348588	0.293088	33.590701	8.82536	0	0.244955	0	52.55302	0	0	0.0474959	13.00473	0.907095	8.95845	53.6291	0.649626	2.278767	1.76165	0	0	0	0	0	28.0501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD4	0	0.309171	0	0.296573	9.87366	0	0	0	0.199933	28.2119	0.367709	91.7072	0.215798	0	44.4128	0	2.47905	4.39455	2.13927	0	11.3412	0	14.7335	0.0748067	2.85836	20.8294	0	0.180224	1.63349	39.0065	0.0560555	1.10268	1.19606	19.7511	6.0785	0	11.4231	2.31283	32.3123	16.943	0.0518059	5.77079	0	223.467	0	0	0	0	5.98416	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCE1	3.63867	17.36115	10.8591	10.11679	0	0	4.99043	55.5453	17.46388	0.3667199	8.7526	88.0086	87.2237	0.2674385	11.70566	4.96137	0.1354749	16.2878	1.901277	0	0.692648	16.61889	0.377225	108.85169	14.34133	4.85495	0.1021876	14.98981	20.04829	0.1617652	0.0398357	12.71737	0.0887718	8.62262	24.09384	25.0282	0	0.580188	38.8671	0.687076	18.0625	1.35517	0	0	0	0	0	0	4.2555	0	0	0	5.45813	0	0	0	0	0	0	0	0	0	0
ABCF1	17.8265	61.7052	104.892	7.99823	17.0419	7.48251	78.0252	18.6169	39.8934	192.988	97.3437	66.3475	57.81264	70.37859	2.14634	54.5116	26.054	146.7818	88.31778	0.419401	164.857	27.8675	138.8799	105.86021	72.8027	28.4776	91.152	96.4091	143.996	78.3638	56.004697	88.6636	72.62042	59.9236	122.836000038629	62.80221	127.755	134.237	40.0779	95.3234	86.57982782	112.385	0	0	0	0	0	105.296	0	0	0	0	0	0	0	0	0	0	0	0	5.4857	0	0
ABCF2	12.8224	2.85312	23.0079	6.06499	7.27471	173.692	2.79714	1.64229	65.2789	4.46874	32.974	108.8394	23.8548	15.1394	8.63665	84.64539	17.8524	101.563	88.6145	58.460284	1.87249	43.7326	43.8451	59.9695	9.02634	10.5166	53.761431	18.1328069	3.63813	39.4131	14.494	53.489	35.0256	58.0301	79.7627	11.782668	10.9746098	75.5358	29.6103	3.6832	1.62881	40.842728	6.50247	30.04624	0	4.90606	0	0	0	0	0	0	0	0	0	3.85101	0	0	0	7.10059	0	0	0
ABCF3	4.56527	0	37.0444	0	31.5025	0	0	0	48.1028	0	4.59689	10.9772	0.770661	0	0	5.16914	19.5283	0	68.9237	1.15007	19.8305	0.0844504	0	0	0	0	0.513492	0.0715049	0	0	0	10.0267	105.744	50.5629	16.7353	12.2535	48.6577	0.0744353	40.787	0.121137	1.04864	0	0	45.1005	0	0	0	0	0	0	0	0	9.14347	0	0	0	0	0	0	0	0	0	0
ABCG1	0	21.1912001549907	0	0	9.4339201106073	0	0	0	0	0	0	0	3.01274	0	0	0	24.1627002461663	0.570499	12.2981001451264	0.50176700526442	0.0883558	0	0.794177	1.49196	2.90682	0.0669786	0	0	1.69644	1.01135000530841	0	5.8331654993	3.30992	0.0594542	29.9048001835321	0.8261190055472	8.3906	0.4389256	16.0764	0.475563	0	1.7627100437168	0	6.55487565531	0	0	0	0	0	0	0	0	0	0	6.8768	0	0	0	0	0	0	0	0
ABCG2	16.4848	0	0	14.0378	0	0	0	0	0	0	1.02365	0.130878	1.20184	0	0	0	8.09419	0	0	0	0	0	0	0	0	0.0448596	0	0	0.656015	3.4329	0	0.123326	0	0	0	0	0	0.0434935	0.529847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG4	0	0	0	0	0	0	0	0	0.166018	11.2688	32.5288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.073700111283	0.0499136	0	0	0.0465658	0	0	10.2265	0	0.0412916	0	0	0	0	0.0860594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG5	0	0	0	10.5588	0	0	0	0	0	0	0	0	0	0	0	0	2.75851	0	0	0	0	0	0.443073	0	0	0	0	0	2.02705	0	0	0	0	0.44582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD1	0	0	0	0	4.43057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD10	0.761511	0	0	0	0.493645	0	0	0.344989	74.0149	0	7.12466	0	0.257101	0	13.1346	24.3591	1.90735	0	14.3183	3.16924	0	0.266025	0	0	0	0	0	0.450407	9.42274	0.284601	18.7772	31.070997	0	0.0715402	0.0767211	0	0	27.9482	6.87282	0.121238	0.971484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD11	115.557	66.1326	13.6862	14.4755	10.032	6.34834	1.22511	4.30281	0.592712	7.84046	19.077	178.8857	29.6574	9.37155	2.87774	7.68873	6.20591	7.90059	18.6655	23.285	4.1355400181686	3.34729	12.1591	17.5514	10.8713	4.6853230367721	1.11227	12.5828	3.2429700131279	7.59312	2.39084	6.49651	10.2429	1.99207	6.93504	3.29362	3.01842	2.1316	4.30446	26.6780408997982	55.5275760066028	8.80364	0	16.0826	0	0	40.1093	41.8902	0	0	0	0	0	0	0	7.08829	0	0	0	0	15.3711	0	0
ABHD12	2.80595	68.2779	56.1849	3.82273	2.89228	57.0778	401.971	84.4692	0	30.7423	53.8682	0.275731	0.158001	102.865	157.085	56.9628	0	0.402333	6.82072	98.6432	35.8161	6.65329	45.1188	62.9593	81.9422	77.186593	12.1766	90.5832	73.9754	0.778257	1.06732	127.825	18.9597	61.4364	50.3221	8.7414	93.1527	2.56502	3.34561	18.69509	0	29.5824	0	0	0	0	0	0	0	16.7784	0	0	0	0	9.70732	0	787.292	0	0	540.215	0	16.0033	8.44357
