gene	residual_var_repeated	residual_var_independent	p_time_rep	p_time_condition_rep	p_time_ind	p_time_condition_ind	padj_time_rep	padj_time_condition_rep	padj_time_ind	padj_time_condition_ind	significant
RGN	0.00726870828177798	0.0072687068014089	0.153276061760526	0.604992814890281	0.153287403664537	0.530616605634674	0.494421018758965	0.829668993902052	0.502487710863557	0.764676375653432	FALSE
RGP1	0.501642408101017	0.501642329230664	0.285162777046599	0.585544058604158	0.285173174856876	0.586323580537098	0.624968319802428	0.820411319786946	0.631193298576186	0.808362609006491	FALSE
RGPD1	0.00434095956877261	0.00482693198347867	0.135006157153702	0.289271589811729	0.13457222768853	0.314419616479719	0.463138005204523	0.552988559422505	0.470551950257197	0.574739841235912	FALSE
RGPD2	0.764496441175791	0.809896055970189	0.500968711059846	0.256191485439611	0.500860279906366	0.277967775388927	0.741492648163863	0.539500422133843	0.745802344701468	0.562953588690819	FALSE
RGPD3	0.155712685645401	0.155712637634884	0.658128527102563	0.868227424524506	0.65813290315729	0.868642134666667	0.813337836647977	0.936886926322691	0.81678721554254	0.940512479800011	FALSE
RGPD4	0.022260065878018	0.0235677680741288	0.58617868904681	0.995277508104181	0.596642234399182	0.995529852011068	0.793669453761058	0.996814940008288	0.797323605515274	0.997176372588996	FALSE
RGPD5	0.845589949573089	0.845589380064252	0.394858544091962	0.457653775663083	0.394880855684234	0.457621712258379	0.674960697959869	0.70654161080073	0.6815697179778	0.720225572883088	FALSE
RGPD6	0.521908447561206	0.552115840024549	0.0446918774236418	0.646378066219057	0.0504414398000262	0.695185948810711	0.253877418708951	0.84002159305596	0.279452368192999	0.87478198204029	FALSE
RGPD8	0.0775946223385812	0.0810081293230414	0.417849200654261	0.694152401920755	0.507185103370529	0.694595624675781	0.689891310841776	0.867277847369342	0.749446487384163	0.87462146807692	FALSE
RGR	0.112438597482047	0.1183795944172	0.451481587720214	0.0347089191532544	0.451355720806804	0.0391144668784121	0.711161488954427	0.336025692399129	0.716729033871336	0.379199426067289	FALSE
RGS1	0.0424451877850772	0.0428542011192201	0.123389518323289	0.201482137993497	0.12513766509735	0.204854154985906	0.441948636143569	0.510042889472635	0.453804319054729	0.53087336004805	FALSE
RGS10	0.865825338000818	0.907385275810347	0.899867853948411	0.0889371034242166	0.899845851155737	0.096070996654505	0.953052796905266	0.40157877592654	0.953973928814199	0.437112562621653	FALSE
RGS11	0.128929796964575	0.128929818147721	0.0944923403567224	0.271223083839835	0.0944926934079073	0.271233250386726	0.385493167982571	0.544106300742432	0.394687109499555	0.559638675370144	FALSE
RGS12	0.813416147958398	1.03065335260836	0.239873040353778	0.0923139051699573	0.332537828802553	0.132364923398079	0.616464839289983	0.405907997331773	0.636064307318657	0.471934661060706	FALSE
RGS13	0.0117009821668079	0.011984283781159	0.423704244615529	0.205176187091662	0.424794009621267	0.211076440110474	0.692914701336146	0.512964442511474	0.699499267380977	0.535641461640554	FALSE
RGS14	0.19294594976309	0.192946115888133	0.493856642165235	0.0935993712322398	0.493879422176509	0.0936002633347792	0.737167344479376	0.408128972029998	0.741963496481435	0.432952670924739	FALSE
RGS16	0.252299076427808	0.252299072352809	0.379083740432868	0.176488189473324	0.379082029846048	0.176493767960356	0.664317886381351	0.489391044838159	0.671427078690898	0.507289180451339	FALSE
RGS17	0.998728529271317	0.998729142408514	0.908063505641731	0.912198653296072	0.908063717163625	0.911535847724855	0.957278614835952	0.957278229224826	0.958270347345643	0.959156664586739	FALSE
RGS18	0.234888622040953	0.234888826982089	0.749333320272152	0.0533841053436138	0.749370116938023	0.0533822397701736	0.86566718164093	0.383596763884082	0.867520994589651	0.414048004368402	FALSE
RGS19	1.06169430244032	1.25403541834141	0.0254865613254108	0.589115277284606	0.0490056562023309	0.580175075825878	0.181709585510993	0.82313788759756	0.274749568700929	0.804895258908863	FALSE
RGS2	1.00086256677154	1.06132410977826	0.913471842925628	0.127488039328373	0.915930268363749	0.144649404979542	0.960283179444639	0.444184023688303	0.962484943262441	0.482191512457961	FALSE
RGS20	0.602902756423803	0.674262198144294	0.624498919107996	0.068442532346913	0.64323646914585	0.088931544346263	0.794833745536478	0.398598235272033	0.809164642652245	0.429066308999995	FALSE
RGS21	0.0605177313087473	0.0611130102105411	0.115866776407854	0.235473311867845	0.11664787724542	0.23752481954207	0.428971855081783	0.53342371421116	0.439401053088558	0.552004962892163	FALSE
RGS22	0.0329806723703731	0.0329806768183666	0.945930307178911	0.234168413798561	0.945979092748486	0.234166521628546	0.980292785643707	0.532146251357254	0.980818408046453	0.549704644204893	FALSE
RGS3	1.0460391347533	1.18111999001278	0.00505447284508082	0.195837478961158	0.00485976075344341	0.222271130623384	0.0647965853764824	0.505511519640487	0.0660606360105941	0.54154422678846	FALSE
RGS4	0.679268225397941	0.679266110535263	0.0710879939381739	0.133191746212108	0.071088524629582	0.133196813576209	0.331011690598731	0.449658090971066	0.339132680707812	0.472855729203329	FALSE
RGS5	1.46111270273634	1.5677640715158	0.476520190023639	0.439256348506956	0.507293363745671	0.507473668841095	0.727130605907735	0.687273500418572	0.749446487384163	0.763757261557695	FALSE
RGS6	0.0306051414918523	0.0320056526492433	0.644933042915927	0.828478610173296	0.652180171398852	0.921169668685279	0.805940645650754	0.919466665660428	0.813836868497017	0.963850295218047	FALSE
RGS7	0.046269964577799	0.0481389537681116	0.820180825569777	0.180496267726348	0.824370831780189	0.192562351830638	0.906575861129873	0.493912027659923	0.910783761064181	0.521122381630381	FALSE
RGS7BP	0.00249031748529226	0.00252899546105219	0.100036283613096	0.169356315052387	0.0998180093716157	0.173735844528035	0.397248760984743	0.483121459926472	0.406182222996404	0.505148434490001	FALSE
RGS8	0.0414158179450839	0.0459842859825978	0.00481462415431194	0.772542235962543	0.00764812808895615	0.779983307673611	0.0628588094739411	0.897259455034989	0.0874609025073788	0.90364537854584	FALSE
RGS9	0.28796949034695	0.287969662071544	0.885853035699751	0.15877547443765	0.885863580286435	0.158779497041083	0.944709741904594	0.473595756069981	0.946182965445715	0.493949050117146	FALSE
RGS9BP	0.000570933655866499	0.000570933173598272	0.323476554783142	0.290505842779163	0.323488671160056	0.290609091038501	0.624968319802428	0.55358594692759	0.631193298576186	0.567583031662234	FALSE
RGSL1	0.0969529254030681	0.106935910340889	0.249423538478184	0.707512476341087	0.271969804021043	0.741952870075152	0.624968319802428	0.872464637674246	0.631193298576186	0.89229234740176	FALSE
RHAG	0.0398715276277434	0.0419466533986815	0.382628690091452	0.183145881308286	0.38270491784855	0.200660387456077	0.666487159507318	0.496406054189548	0.673751588813626	0.527565697961442	FALSE
RHBDD1	0.442418446850084	0.478644382510125	0.0473885826788112	0.132663339530778	0.0551104515144776	0.146680773428308	0.261865137846108	0.449039337634825	0.294270831196347	0.483168514940789	FALSE
RHBDD2	0.763672616959016	0.837209472106569	0.940763742683876	0.0580633361905996	0.939694825358016	0.0765988652904795	0.977257903503627	0.39415283935523	0.977165671831034	0.429066308999995	FALSE
RHBDD3	0.900252759920347	0.983377441990982	0.0384805754119706	0.136973998305539	0.0506435556528331	0.15211544557977	0.231858741626168	0.453254555499887	0.279992123190702	0.488981681734489	FALSE
RHBDF1	0.958193843012337	1.05896552195987	0.117658338287498	0.377139484565503	0.14276335950431	0.43359860911777	0.433021494967239	0.616744204419982	0.485005531907624	0.694458854755881	FALSE
RHBDF2	0.580253650312098	0.580250316767526	0.240736012460994	0.1449945027465	0.240724636400143	0.144997201504712	0.617008591592647	0.460683001296537	0.625217810198769	0.482301821910336	FALSE
RHBDL1	0.024404466435367	0.0245148952264714	0.172963682646791	0.184748405786688	0.172952985712545	0.185461318044001	0.527182058898247	0.497464885163118	0.535547991874585	0.515406473749422	FALSE
RHBDL2	0.0850143188005102	0.0918996581103617	0.119220997634699	0.31716605124073	0.133081260256342	0.34596685849093	0.435299055527648	0.562655177930481	0.468102137753274	0.597152864171664	FALSE
RHBDL3	0.0038911455128031	0.00389112449027063	0.330953181948861	0.342826630072347	0.331023013446344	0.342999408522652	0.628479123189653	0.580953475132895	0.634894027598562	0.593755286792126	FALSE
RHBG	0.0157652531520562	0.0160216216124273	0.00442159815353288	0.0859649149065747	0.00442159754924532	0.0884173423124899	0.0592018235876029	0.398598235272033	0.0618734474582425	0.429066308999995	FALSE
RHCE	0.0172903304513678	0.017295990170685	0.297945491654489	0.374825795897194	0.298030410803595	0.390270844529309	0.624968319802428	0.615011875171278	0.631193298576186	0.645202610379426	FALSE
RHCG	0.00214299998767787	0.00214300215430953	0.323475934325865	0.222685380571318	0.323478123981016	0.222697999883901	0.624968319802428	0.524906511259658	0.631193298576186	0.541745518687028	FALSE
RHD	0.0509055795783821	0.050905576139974	0.000142008412889527	0.636610385561347	0.000142008526623827	0.63649594721132	0.00513245270639244	0.834819551941074	0.00554455188986022	0.842311771564331	TRUE
RHEB	0.797907375303222	0.861018466047591	0.523538453759113	0.71303175276491	0.538887391498778	0.742372032482355	0.755030247818144	0.874611913890262	0.767543245140983	0.892439232243174	FALSE
RHEBL1	0.299910243240084	0.302444464305899	0.635093098504959	0.220003075735585	0.635023075820587	0.221713837105837	0.800497904896147	0.523102681001807	0.804247290769344	0.541385097414756	FALSE
RHNO1	0.755694300595518	0.781984132024664	0.24708653539721	0.820857931543453	0.25486739711321	0.830694346313982	0.623500826908681	0.915888417986218	0.631193298576186	0.923408100151771	FALSE
RHO	0.00380590031982044	0.00432012309170366	0.616462935810132	0.117399227458671	0.637965523798198	0.149629848018288	0.794367385238181	0.433172207658683	0.80625577951484	0.486621101717478	FALSE
RHOA	0.464369301966338	0.511137130477846	0.143493423980846	0.0221146404113538	0.143036265651184	0.0283255289756402	0.478595471617768	0.287455245519215	0.48536984976501	0.341914468952815	FALSE
RHOB	0.6920016740784	0.699022295188584	0	0.031184491496149	0	0.0321519168958062	0	0.326618671264204	0	0.360925087801055	TRUE
RHOBTB1	0.703328642120021	0.703332850094401	7.39683966355376e-07	0.346839140855577	7.39818796668956e-07	0.34685031403858	9.14776314584322e-05	0.584927111038537	9.76876805936789e-05	0.597893090575266	TRUE
RHOBTB2	0.882932860126951	0.88293212095015	0.144252529984097	0.046787659494602	0.144241206758005	0.0467881477059905	0.479705802228746	0.366691854412639	0.487471941209016	0.398969809966587	FALSE
RHOBTB3	0.748483471888535	0.748486539768038	0.0989631449355732	0.188428127970745	0.0989646461477996	0.188433983308201	0.395187653796477	0.499951416922379	0.404556279896507	0.517154118376383	FALSE
RHOC	0.403239827189733	0.403239842119605	0.0149633636636854	0.27169541169942	0.0149633651841535	0.271695373707282	0.129303767749682	0.544204739629356	0.134745859208817	0.559638675370144	FALSE
RHOD	1.10331621267966	1.18872309702757	0.00243475487774308	0.759511225766332	0.0034676291200299	0.769103895016037	0.0392274212079752	0.894014534108843	0.0526717232789679	0.90109226468969	TRUE
RHOF	1.41881162603276	1.41881107989154	0.8350962760205	0.0530979731874274	0.835105549886311	0.0531000288306224	0.915401399750736	0.382777706980524	0.916368217059524	0.413539010239053	FALSE
RHOG	1.20372316442186	1.2037138783522	0.0100501513300589	0.341965538534232	0.010062123836013	0.34220174855399	0.100108490622878	0.580045557513749	0.104661741174202	0.592946538512969	FALSE
RHOH	0.011332255944511	0.0113322632325259	0.624315549583808	0.326605773556807	0.624314210430005	0.326624743214949	0.794833745536478	0.564707955898748	0.798024912175002	0.57698670787872	FALSE
RHOJ	0.634979865100007	0.695452555849323	0.16905303984656	0.270013435168282	0.179074960143256	0.291190024791795	0.520494011929768	0.54391928875955	0.545329895705253	0.568006707143407	FALSE
RHOQ	0.86480239931878	0.916523642071109	0.685633952171379	0.0629342590935366	0.68557202095203	0.0702778379285971	0.829084663765051	0.398598235272033	0.831924850288659	0.429066308999995	FALSE
RHOT1	1.1156762167542	1.11567596212494	0.195660156214272	0.750928015292871	0.195663577052306	0.750908471658533	0.559900645796096	0.891060747153686	0.567651879809585	0.895116032068972	FALSE
RHOT2	1.26352819501089	1.26352918225878	0.192965620408219	0.834426422364827	0.19296559409808	0.842216584207109	0.555799898951403	0.922055453458939	0.564294038390354	0.928321543626752	FALSE
RHOU	0.283911381779096	0.283911385294406	0.533422013895985	0.943069145032092	0.533425720170687	0.943174801083404	0.761279176181863	0.971867229896284	0.765260301980072	0.97429063583013	FALSE
RHOV	0.000370536793687661	0.00037056448675476	0.324156897730202	0.324156214511073	0.324539936812325	0.324742621820595	0.624968319802428	0.562655177930481	0.631193298576186	0.574739841235912	FALSE
RHOXF2	0.0172118681029254	0.017211888245957	0.618420875858553	0.655547755975761	0.618421542540422	0.632130675944384	0.794367385238181	0.844945770292614	0.797323605515274	0.839775164555741	FALSE
RHPN1	0.300159317212388	0.300159450985007	0.544831552283047	0.844014595921825	0.54483155201542	0.839307781725588	0.767983127521448	0.926696582046666	0.77179660268286	0.926930506910508	FALSE
RHPN1-AS1	0.0766010918989779	0.105668105003974	0.166194278995696	0.100793001981707	0.165241511448859	0.193425234944245	0.515743423101281	0.415964762008554	0.52184610759554	0.522145638009975	FALSE
RHPN2	0.0802850299068442	0.0825886877731332	0.00119859334900513	0.208058606137824	0.00124386966556328	0.212143477544385	0.0241025406910843	0.515651793921565	0.025946608340389	0.536132631971657	TRUE
RIBC1	0.0322291148240683	0.0322291203970334	0.869457307170818	0.114436239905646	0.869457320134705	0.114436711634923	0.935901219712573	0.431100709504432	0.937363137236831	0.453124947009943	FALSE
RIBC2	0.0264281957824003	0.026428210465681	0.328215197843211	0.588614194835845	0.328218131220941	0.583101175890667	0.626473562773811	0.82271594052964	0.632557816802639	0.80657125736045	FALSE
RIC3	0.0633642592964534	0.0633642580370824	0.872911215388288	0.152918766007322	0.872911422438434	0.152919284925158	0.937855320485473	0.469225062847089	0.939477504753155	0.489199480178387	FALSE
RIC8A	1.48486417242225	1.48486309426855	0.524600701779399	0.133288115007816	0.524604063683437	0.133292169720639	0.755747146193915	0.449815853108397	0.76010215660397	0.472955101715221	FALSE
RIC8B	0.386166906033703	0.386166719617294	0.973836168687824	0.766535894568777	0.973836168030421	0.766537106190167	0.996899606011419	0.895793288974112	0.997185865095902	0.899957634111327	FALSE
RICTOR	0.240479581440417	0.24137250081152	0.322309373242423	0.00632835885703376	0.323196536110752	0.00644721830698902	0.624968319802428	0.169251957631368	0.631193298576186	0.188191927552984	FALSE
RIF1	0.85770313090814	0.861108515366279	0.0112940214895221	0.223843108292435	0.0114012810898533	0.224742995709744	0.108413677287887	0.525945148198432	0.113689435168169	0.54328337320141	FALSE
RIIAD1	0.00360432252427894	0.00360448004729811	0.999912115757193	0.260790848017302	0.999818795116028	0.260853935387644	1	0.539500422133843	0.999987268873672	0.555228448784674	FALSE
RILP	0.597415299057316	0.60723978549497	0.931297377791815	0.246864522616739	0.93096167716776	0.253527496452534	0.971670097782887	0.539500422133843	0.972173168269871	0.555228448784674	FALSE
RILPL1	1.19301143718244	1.19301095804036	0.293693324438931	0.915395572496771	0.293688555774227	0.917769792788457	0.624968319802428	0.958607379953464	0.631193298576186	0.962060489385426	FALSE
RILPL2	1.05067690399109	1.05067584436422	0.00858859909181486	0.594903857226825	0.00859044799102721	0.593055476236569	0.0907017108432729	0.826798501411182	0.0947428995958856	0.814269148811438	FALSE
RIMBP2	0.0387439660938784	0.0402865746361038	0.902297076443236	0.862622998209385	0.904159997277971	0.87039299741688	0.954093396706434	0.934468212732925	0.956223031216898	0.941122303193943	FALSE
RIMBP3	0.000278788571687695	0.000278816758656654	0.999817568448078	0.26080292183541	0.999636113532171	0.260931571897954	1	0.539500422133843	0.999987268873672	0.555228448784674	FALSE
RIMBP3B	0.0386168309436128	0.0393884531033797	0.00397820980962138	0.522826896618005	0.00436257652199529	0.52922248506068	0.0548792889017789	0.769989281390338	0.0612076637800729	0.764154696339473	FALSE
RIMKLA	0.0300530906531893	0.0300530957261505	0.121648034141462	0.0120620133472303	0.121649542071825	0.0120618694839382	0.438843240143288	0.227582749186367	0.448142837838974	0.249226862497901	FALSE
RIMKLB	0.573236239463623	0.573236174146004	0.55677003145718	0.19577546150448	0.556770015925795	0.195775437788852	0.774806607678557	0.505511519640487	0.778781046581204	0.523405131441993	FALSE
RIMS1	0.0565691562514274	0.0565691528700931	0.170688120439023	0.151630657436559	0.170688144555895	0.151630641025475	0.52366176941437	0.467922471337354	0.532290269773785	0.488564290114954	FALSE
RIMS2	0.513866255585446	0.608182922834652	0.295130450180206	0.24300659462089	0.344616754920132	0.281807352408141	0.624968319802428	0.539500422133843	0.645765762902739	0.563792725090038	FALSE
RIMS3	0.0754784014158909	0.0759725323578681	0.853881602575129	0.303913515218665	0.853881570955322	0.305471542907908	0.925983313162567	0.562655177930481	0.927346332275523	0.574739841235912	FALSE
RIMS4	0.0100754201630153	0.0120013018617182	0.363526664927016	0.703468045166794	0.404225723325531	0.728148074178907	0.653614833846927	0.87102930208768	0.687732478421629	0.887313610030803	FALSE
RIN1	0.664321903552242	0.66432205052607	0.0196087857529053	0.741735609586894	0.0196119363877875	0.725361394383084	0.15334414472557	0.887097546267255	0.159610875219894	0.885468782946552	FALSE
RIN2	0.474513725754785	0.474514365880617	0.00376869783844108	0.130808663752772	0.00376873324368621	0.130809475820585	0.0530493808890035	0.447754967645706	0.05545792055152	0.470757159354582	FALSE
RIN3	0.767422549397838	1.01588315587925	0.00963119003364316	0.537276549395834	0.0224706110027872	0.720832939862918	0.0978798315620462	0.782011500059406	0.173475484900187	0.883982374429912	FALSE
RING1	0.691208437954172	0.691210866181065	0.202228130385855	0.0892300547616646	0.202230710508899	0.0892332387740864	0.568726745233406	0.40157877592654	0.577000704367037	0.429066308999995	FALSE
RINL	0.0871314965459004	0.104588999533911	0.00168755699403889	0.851077469828802	0.00447872659038423	0.859194985510869	0.0303930719229428	0.928637541152382	0.0622536586963608	0.936251322863525	TRUE
RINT1	0.68095520260998	0.682287506446957	0.669857674363878	0.127543805099889	0.669247515697951	0.127906634897626	0.820393520360019	0.444304491632768	0.823558971983284	0.467510696976981	FALSE
RIOK1	0.993761832763258	0.993762393916788	0.699558956492426	0.970784619493006	0.699561254993355	0.970882227969551	0.837966825277793	0.984133272047397	0.840369019810108	0.985875992908195	FALSE
RIOK2	0.210934538227805	0.210933842279139	0.352807252344309	0.166388720655214	0.352797593321433	0.166390905477356	0.646306128755359	0.480208385654508	0.652472755355292	0.499820578575302	FALSE
RIOK3	0.767986604065465	0.767987254731871	0.160429257746487	0.356656719750911	0.160451553776018	0.356737225529105	0.506882062044967	0.59540719798823	0.514387390559136	0.608243007593688	FALSE
RIPK1	0.585994615833593	0.585999535393617	0.820771204646176	0.0426503838398264	0.820748207271807	0.0426534237344292	0.907040994504911	0.354938783600516	0.908517183650866	0.388996996751565	FALSE
RIPK2	1.24938888196698	1.24939042243636	0.0981975918344669	0.327243856899184	0.0981982929041688	0.327244636076329	0.393894952172901	0.565136801227311	0.402963305519293	0.577586389556662	FALSE
RIPK3	0.00150906445673488	0.00159673121918952	0.0512748281686471	0.741698326231527	0.0575766705386118	0.767040575310953	0.273653335868389	0.887097546267255	0.301820123462514	0.900142978434726	FALSE
RIPK4	0.011853093929697	0.0118531059822397	0.323475265235092	0.185003662236772	0.323476597755737	0.18500776639752	0.624968319802428	0.497591245407665	0.631193298576186	0.514950718074846	FALSE
RIPPLY1	0.0386303433846258	0.0393941502632451	0.324236006368403	0.086429661705536	0.324056897415271	0.0906224149094128	0.624968319802428	0.398598235272033	0.631193298576186	0.429066308999995	FALSE
RIT1	1.00663015781469	1.00663029951215	0.302718096231502	0.596515922011019	0.302725535599177	0.583480202705019	0.624968319802428	0.82817822771707	0.631193298576186	0.806833995804084	FALSE
RIT2	0.0190751491305266	0.0190751494845146	0.230560402786104	0.707998344564776	0.230560388043904	0.708158914066688	0.605581927082185	0.872599803013131	0.615314036907058	0.879331909080777	FALSE
RLBP1	0.0426341960284082	0.0426342152930142	0.704018694309109	0.307955525031134	0.704018840311023	0.307956269318493	0.840438764907532	0.562655177930481	0.842955401980106	0.574739841235912	FALSE
RLF	1.0096857351429	1.02777547151825	0.0584763778762601	0.813993547314577	0.0615329601143789	0.809346924122645	0.296343103041322	0.912208807726745	0.313490740784447	0.914197914776476	FALSE
RLIM	0.540771177358022	0.540771572449063	0.0440814903345543	0.794970818717033	0.0440813671502512	0.799719620616724	0.252116430686481	0.904023153721479	0.25918244889991	0.910063406233652	FALSE
RLN1	0.0027842163565015	0.00331397884083775	0.499324913705432	0.631961325342225	0.535267160655939	0.70720089419783	0.740382012944805	0.831415037673646	0.766228356828212	0.87891078593729	FALSE
RLN2	0.000305723008979706	0.000311767879235021	0.326563180752753	0.0863829022956661	0.326384425080728	0.0905734864994334	0.624968319802428	0.398598235272033	0.631193298576186	0.429066308999995	FALSE
RLTPR	0.0677947601144466	0.0677947752255159	0.555221020266599	0.114078127206717	0.55527006125177	0.114077646094183	0.774025988799983	0.431100709504432	0.778117764030659	0.45307977891915	FALSE
RMDN1	0.779658962400178	0.779651900015189	0.240197775559605	0.316997240777527	0.240286373603406	0.317202244436195	0.616717619131418	0.562655177930481	0.624841966279361	0.574739841235912	FALSE
RMDN2	0.0554102376975928	0.0664456277938497	0.216240325959524	0.670506585105782	0.288360197308168	0.704451105457358	0.587663916452428	0.854090545628583	0.631193298576186	0.877804221473984	FALSE
RMDN3	1.03191652420534	1.03191711466021	0.437223588335325	0.00955510003032456	0.437242569484163	0.0095541325882591	0.700817780657547	0.206297598636553	0.707192339512309	0.225878697081096	FALSE
RMI1	0.131569329700811	0.131569327701437	0.311309898422875	0.715954530000238	0.311309902549612	0.714702975409413	0.624968319802428	0.875947113671379	0.631193298576186	0.882237618928578	FALSE
RMI2	0.244818046410371	0.25520719668222	0.600937053608864	0.282340585388522	0.600858652296426	0.292044228981066	0.794367385238181	0.549291581847148	0.797323605515274	0.568621196039574	FALSE
RMND1	0.690679094665618	0.714989845220126	0.366057393218237	0.59133933296135	0.374102483825122	0.611874067849564	0.655521413347087	0.824381426558694	0.667499031319463	0.827534084059911	FALSE
RMND5A	0.80217422045756	0.802174280737715	0.992914875421316	0.277700782641668	0.994046420357789	0.277714363438835	1	0.547618905092193	0.999987268873672	0.562953588690819	FALSE
RMND5B	1.36790982238367	1.45211874899768	0.904320849153013	0.113484712829669	0.904302591321247	0.123914176965243	0.954945585594642	0.430517538245318	0.956234963126886	0.463773301258325	FALSE
RMRP	0.0068132500833344	0.00719180933773425	0.287014277308601	0.671255903536478	0.309238249982788	0.680964503071708	0.624968319802428	0.8541511527182	0.631193298576186	0.867478300395738	FALSE
RMST	0.0547573476438913	0.0547579040920598	0.406753511379889	0.0922328855561643	0.406761726094028	0.0922330872357903	0.682449303234171	0.405718507269673	0.689437311382453	0.431348444698791	FALSE
RNA5SP244	0.000787169973673408	0.000787167963470012	0.353301276746058	0.370444152159416	0.353337408307013	0.373740137290542	0.646755200713929	0.610398388879697	0.65286251358395	0.627061704644577	FALSE
RNASE1	0.405275049227323	0.546922386598018	0.0323942884217959	0.93518343965245	0.0627389435525466	0.965379944236059	0.208956344610415	0.968311308304482	0.315770774419828	0.98377163682962	FALSE
RNASE10	0.00453304234391233	0.00453306579998213	0.623218516637186	0.629229369547457	0.623220420596447	0.517782576817101	0.794367385238181	0.829668993902052	0.797323605515274	0.763757261557695	FALSE
RNASE11	0.0404879156468749	0.0404879207622055	0.323475024083939	0.189827753147672	0.323476747871962	0.189828094964986	0.624968319802428	0.500678204093657	0.631193298576186	0.518369526092008	FALSE
RNASE12	0.00580773454802965	0.00580777061506862	0.0832047563132221	0.0399420082044273	0.0832059471463613	0.0399429032400127	0.360719814953739	0.345238594254614	0.369428189488182	0.379910069218596	FALSE
RNASE13	0.0412461666468729	0.0412461657862806	0.00577290708139894	0.055243507976441	0.00577296675140082	0.0552434708953384	0.0703801253069012	0.388556902256387	0.0737423263361027	0.417074560083508	FALSE
RNASE2	0.0112868965391736	0.011377249625393	0.572171708484539	0.0634559893444298	0.572165901263363	0.0648664439051956	0.78443072450814	0.398598235272033	0.787891663412105	0.429066308999995	FALSE
RNASE3	0.00118793594138581	0.00119274078178581	0.198472183915403	0.30347825147502	0.199161125741209	0.304738270214564	0.563421898242532	0.562655177930481	0.572344934545447	0.574739841235912	FALSE
RNASE4	0.296629069042743	0.30064107724887	0.738405770773657	0.124486145682712	0.751322512476225	0.126724663144822	0.859992916633453	0.4408317730929	0.868384352405577	0.466277023670956	FALSE
RNASE6	0.0203382610149974	0.0247030943777778	0.841933531040722	0.345037779784195	0.856315038888554	0.485930608189657	0.919630494020797	0.583184705940773	0.929093132457378	0.748791594729989	FALSE
RNASE7	0.0101827378933056	0.0101827063075426	0.331401806960412	0.345042774000011	0.331447190803456	0.349387396939772	0.628940310601824	0.583184705940773	0.635281205270155	0.600537656243843	FALSE
RNASE8	0.0114532720539446	0.0114533541137833	0.623218516637219	0.629229369516995	0.623204617767102	0.52849276008848	0.794367385238181	0.829668993902052	0.797323605515274	0.763757261557695	FALSE
RNASE9	0.00589633849840256	0.00600849354210562	0.304930099525985	0.0356419845292009	0.312735046235657	0.0373046482541226	0.624968319802428	0.336389898979613	0.631193298576186	0.374025423638804	FALSE
RNASEH1	1.26007409167989	1.26007215996868	0.175305034130308	0.476195170451129	0.175318466287154	0.476396241550801	0.531052882663467	0.725401966337784	0.53911989314932	0.739639647646827	FALSE
RNASEH2A	1.04575503563284	1.05776805494693	0.70019299051288	0.546305105532652	0.69603186350431	0.549481015480525	0.838444662246115	0.791031789969772	0.837900508317821	0.780190842605435	FALSE
RNASEH2B	1.1007078259188	1.10914995598178	0.809276017947381	0.770390615518979	0.809988738402158	0.772655001807796	0.900289589767699	0.896728939241636	0.902537186066689	0.901710925399286	FALSE
RNASEH2C	0.998584774683077	1.06872997134039	0.724512801906839	0.00465871019030528	0.724459665443299	0.0059875564587768	0.85192229949846	0.145987922146764	0.853977136346472	0.180773762603886	FALSE
RNASEK	0.340913625102259	0.340915956371721	0.261451044332043	0.0010679579178845	0.261461721979844	0.00106800658466433	0.624968319802428	0.0622616556159584	0.631193298576186	0.0665125666498794	FALSE
RNASEK-C17orf49	0.00436437812495076	0.00436440070827343	0.623218516637247	0.629229369534385	0.623220420596595	0.517782576813675	0.794367385238181	0.829668993902052	0.797323605515274	0.763757261557695	FALSE
RNASEL	0.571081589978207	0.571084855797282	0.339765462905758	0.339142344000078	0.339745530615071	0.365531846085548	0.636068058826809	0.577129355712486	0.642666021840692	0.617912568448003	FALSE
RNASET2	0.727323873817151	0.787605019621676	0.208358129996259	0.874601790663087	0.201229139036469	0.875461982740797	0.577699936228836	0.9397552792163	0.575513326452399	0.942991180921478	FALSE
RND1	0.259851756903232	0.279085440356948	0.367269899890273	0.474646018243885	0.3838408295352	0.514159539939334	0.655825970460047	0.723917455356285	0.674386054428392	0.763757261557695	FALSE
RND2	0.0492193097775775	0.0492193105457234	0.00137649924799754	0.958242017018824	0.00137650908285863	0.960577421619838	0.0268044211141389	0.979040076851204	0.0280400212432399	0.981783076311376	TRUE
RND3	0.88878660857806	0.888789371196904	0.675647188262799	0.0826002731523744	0.675654802071874	0.0825996694081573	0.823385378279458	0.398598235272033	0.826740615054882	0.429066308999995	FALSE
RNF10	0.699648569917742	0.699648887684868	0.222155089180513	0.048965680441336	0.222181123621734	0.0489607867186688	0.59530000703152	0.372306218451608	0.604077250966238	0.403295048965883	FALSE
RNF103	0.600722984347543	0.609878720317508	0.595063805287002	0.00355696101763581	0.595079188331131	0.0039543434913103	0.794367385238181	0.127907122577035	0.797323605515274	0.148694434692575	FALSE
RNF103-CHMP3	0.26647735363797	0.288114904482429	0.521366809512286	0.251724516441685	0.521162681868467	0.269656144747796	0.754176135293073	0.539500422133843	0.758237198631362	0.559298348103577	FALSE
